invoice_number,invoice_time,store_id,product_id,category_id,num_item,price
2.02E+11,8/15/15 16:41,G816,7071133,70301,1,2
2.02E+11,8/15/15 16:44,G816,7071096,70201,1,5
2.02E+11,8/15/15 17:13,300,7000416,210301,1,3
2.02E+11,8/15/15 19:18,G816,7000294,210101,3,1.5
2.02E+11,8/15/15 19:40,G816,7071133,70301,1,2
2.02E+11,8/15/15 19:40,G816,7071133,70301,1,2
2.02E+11,8/15/15 19:50,G816,7000126,210301,1,2
2.02E+11,8/15/15 21:32,G619,7000133,210301,1,3
2.02E+11,8/15/15 21:48,G619,7000300,210101,1,2
2.02E+11,8/15/15 21:48,G619,7000300,210101,1,2
2.02E+11,8/15/15 21:49,G619,7000133,210301,1,3
2.02E+11,8/15/15 22:42,G619,21000430,210101,1,3.5
2.02E+11,8/15/15 22:46,G619,7000133,210301,1,3
2.02E+11,8/15/15 23:06,300,7000300,210101,1,2
2.02E+11,8/15/15 23:38,G619,7070891,70401,1,6
2.02E+11,8/15/15 23:38,G619,7070969,70401,1,6
2.02E+11,8/16/15 0:43,628,7308017,210101,1,3.5
2.02E+11,8/16/15 1:10,G619,7000133,210301,1,3
2.02E+11,8/16/15 1:26,628,7000300,210101,1,2
2.02E+11,8/16/15 2:01,628,7000300,210101,1,2
2.02E+11,8/16/15 2:01,628,7308765,210301,1,2.5
2.02E+11,8/16/15 4:45,628,7000300,210101,2,2
2.02E+11,8/16/15 8:39,G816,7071218,70101,2,3
2.02E+11,8/16/15 8:46,G816,7071133,70301,1,2
2.02E+11,8/16/15 8:47,G816,7090455,70101,2,1.5
2.02E+11,8/16/15 8:51,G619,7070884,70203,1,2
2.02E+11,8/16/15 8:51,G619,7070891,70401,1,6
2.02E+11,8/16/15 8:51,G619,15000231,70301,1,2
2.02E+11,8/16/15 8:53,G816,7090509,70101,1,1.5
2.02E+11,8/16/15 8:53,G816,7314612,70101,1,1.5
2.02E+11,8/16/15 9:27,G816,7000300,210101,1,2
2.02E+11,8/16/15 9:35,G816,7090363,70401,2,6
2.02E+11,8/16/15 9:55,G816,7071133,70301,1,2
2.02E+11,8/16/15 10:15,G619,7070891,70401,1,6
2.02E+11,8/16/15 10:15,G619,7070969,70401,1,6
2.02E+11,8/16/15 10:15,G619,15000231,70301,6,2
2.02E+11,8/16/15 10:24,G619,7071140,70201,1,2.5
2.02E+11,8/16/15 10:42,628,7000300,210101,2,2
2.02E+11,8/16/15 10:47,G619,7000300,210101,1,2
2.02E+11,8/16/15 10:54,G619,7313684,70101,1,2.5
2.02E+11,8/16/15 10:54,G619,30000742,70101,2,1.5
2.02E+11,8/16/15 11:16,G816,21000362,210301,2,3
2.02E+11,8/16/15 11:31,G816,7000300,210101,1,2
2.02E+11,8/16/15 11:50,G816,7000300,210101,1,2
2.02E+11,8/16/15 12:21,628,7308765,210301,3,2.5
2.02E+11,8/16/15 13:00,G619,7070891,70401,1,6
2.02E+11,8/16/15 13:00,G619,7071102,70201,1,5.5
2.02E+11,8/16/15 13:00,G619,7071140,70201,1,2.5
2.02E+11,8/16/15 13:46,G619,7070969,70401,1,6
2.02E+11,8/16/15 13:48,G619,7070969,70401,1,6
2.02E+11,8/16/15 13:59,G619,7000133,210301,1,3
2.02E+11,8/16/15 14:10,628,7000300,210101,1,2
2.02E+11,8/16/15 15:00,G816,7308765,210301,1,2.5
2.02E+11,8/16/15 15:08,G816,7070884,70203,1,2
2.02E+11,8/16/15 15:08,G816,7070891,70401,1,6
2.02E+11,8/16/15 15:08,G816,7070969,70401,1,6
2.02E+11,8/16/15 15:15,G816,7308765,210301,2,2.5
2.02E+11,8/16/15 15:50,G816,7070884,70203,1,2
2.02E+11,8/16/15 15:50,G816,7070884,70203,1,2
2.02E+11,8/16/15 15:50,G816,7071096,70201,1,5
2.02E+11,8/16/15 15:50,G816,7071096,70201,1,5
2.02E+11,8/16/15 15:53,G816,7000126,210301,1,2
2.02E+11,8/16/15 16:35,G619,7000133,210301,1,3
2.02E+11,8/16/15 16:35,G619,20098391,210101,1,2
2.02E+11,8/16/15 16:45,G619,15000231,70301,1,2
2.02E+11,8/16/15 16:47,G619,7070891,70401,1,6
2.02E+11,8/16/15 17:08,G619,7308765,210301,1,2.5
2.02E+11,8/16/15 17:22,300,7000300,210101,1,2
2.02E+11,8/16/15 17:26,300,7000133,210301,1,3
2.02E+11,8/16/15 17:26,300,7000300,210101,1,2
2.02E+11,8/16/15 17:26,300,7308765,210301,1,2.5
2.02E+11,8/16/15 17:41,G619,7000294,210101,3,1.5
2.02E+11,8/16/15 17:41,G619,7000300,210101,1,2
2.02E+11,8/16/15 18:18,G619,7070891,70401,1,6
2.02E+11,8/16/15 18:20,G619,15000231,70301,1,2
2.02E+11,8/16/15 18:20,G619,15000231,70301,1,2
2.02E+11,8/16/15 18:20,G619,7070884,70203,1,2
2.02E+11,8/16/15 18:20,G619,15000231,70301,1,2
2.02E+11,8/16/15 18:39,G816,7000300,210101,1,2
2.02E+11,8/16/15 18:39,G816,7070884,70203,1,2
2.02E+11,8/16/15 18:39,G816,7071096,70201,1,5
2.02E+11,8/16/15 18:41,G816,7070891,70401,1,6
2.02E+11,8/16/15 19:25,G816,7071096,70201,1,5
2.02E+11,8/16/15 19:28,G816,7070891,70401,1,6
2.02E+11,8/16/15 19:28,G816,7070969,70401,1,6
2.02E+11,8/16/15 19:28,G816,7071096,70201,1,5
2.02E+11,8/16/15 20:51,G816,7000300,210101,2,2
2.02E+11,8/16/15 21:05,G619,7000133,210301,1,3
2.02E+11,8/16/15 22:03,G619,20098391,210101,1,2
2.02E+11,8/16/15 22:03,G619,7000133,210301,1,3
2.02E+11,8/16/15 22:38,G619,7070891,70401,1,6
2.02E+11,8/16/15 22:38,G619,7071102,70201,1,5.5
2.02E+11,8/16/15 22:38,G619,15000231,70301,1,2
2.02E+11,8/16/15 22:39,G619,7070891,70401,1,6
2.02E+11,8/16/15 23:01,G619,7070884,70203,1,2
2.02E+11,8/16/15 23:01,G619,7070891,70401,1,6
2.02E+11,8/16/15 23:55,628,7000300,210101,1,2
2.02E+11,8/16/15 23:55,628,7000126,210301,1,2
2.02E+11,8/16/15 23:55,628,7308017,210101,2,3.5
2.02E+11,8/17/15 8:25,G816,7090509,70101,2,1.5
2.02E+11,8/17/15 8:25,G816,7313684,70101,1,2.5
2.02E+11,8/17/15 8:29,G816,7308765,210301,1,2.5
2.02E+11,8/17/15 8:31,G816,7090455,70101,1,1.5
2.02E+11,8/17/15 8:39,G816,30000742,70101,1,1.5
2.02E+11,8/17/15 8:50,G619,30000742,70101,1,1.5
2.02E+11,8/17/15 9:03,G816,7313684,70101,1,2.5
2.02E+11,8/17/15 9:38,G816,7314612,70101,1,1.5
2.02E+11,8/17/15 9:39,G816,7313684,70101,1,2.5
2.02E+11,8/17/15 9:39,G816,7314612,70101,1,1.5
2.02E+11,8/17/15 10:19,G619,7071096,70201,1,5
2.02E+11,8/17/15 11:05,G816,7070884,70203,3,2
2.02E+11,8/17/15 11:05,G816,7070891,70401,3,6
2.02E+11,8/17/15 11:05,G816,7071133,70301,1,2
2.02E+11,8/17/15 11:08,G619,15000231,70301,1,2
2.02E+11,8/17/15 11:30,G619,7070884,70203,2,2
2.02E+11,8/17/15 11:30,G619,7070969,70401,1,6
2.02E+11,8/17/15 11:30,G619,30000766,70101,2,1
2.02E+11,8/17/15 11:34,G619,7070884,70203,1,2
2.02E+11,8/17/15 12:21,G816,7070891,70401,1,6
2.02E+11,8/17/15 12:21,G816,7071133,70301,1,2
2.02E+11,8/17/15 12:25,G816,7070969,70401,1,6
2.02E+11,8/17/15 12:34,G816,7071096,70201,1,5
2.02E+11,8/17/15 13:08,G619,7070884,70203,1,2
2.02E+11,8/17/15 13:08,G619,7070969,70401,1,6
2.02E+11,8/17/15 13:08,G619,15000231,70301,1,2
2.02E+11,8/17/15 13:33,G816,21000430,210101,1,3.5
2.02E+11,8/17/15 13:51,G816,7000300,210101,1,2
2.02E+11,8/17/15 14:09,G619,7000126,210301,4,2
2.02E+11,8/17/15 14:11,G619,7071096,70201,1,5
2.02E+11,8/17/15 17:11,G816,7000300,210101,1,2
2.02E+11,8/17/15 17:12,G619,7070891,70401,1,6
2.02E+11,8/17/15 17:28,G816,7071096,70201,1,5
2.02E+11,8/17/15 17:53,G619,15000231,70301,1,2
2.02E+11,8/17/15 18:05,G619,20098391,210101,1,2
2.02E+11,8/17/15 18:06,G619,7071096,70201,1,5
2.02E+11,8/17/15 18:47,628,21000430,210101,2,3.5
2.02E+11,8/17/15 18:50,628,7308765,210301,1,2.5
2.02E+11,8/17/15 18:59,G619,7070884,70203,1,2
2.02E+11,8/17/15 18:59,G619,7070884,70203,1,2
2.02E+11,8/17/15 18:59,G619,7070884,70203,1,2
2.02E+11,8/17/15 19:01,G619,7070891,70401,1,6
2.02E+11,8/17/15 19:04,G619,7070884,70203,1,2
2.02E+11,8/17/15 20:52,G619,7308765,210301,1,2.5
2.02E+11,8/17/15 21:15,G619,7000300,210101,1,2
2.02E+11,8/17/15 22:41,300,7308017,210101,1,3
2.02E+11,8/18/15 1:01,628,20098391,210101,2,2.5
2.02E+11,8/18/15 7:54,G816,7070969,70401,1,6
2.02E+11,8/18/15 7:54,G816,30000742,70101,1,1.5
2.02E+11,8/18/15 8:39,G816,7000126,210301,1,2
2.02E+11,8/18/15 8:39,G816,7071133,70301,1,2
2.02E+11,8/18/15 8:40,G816,30000742,70101,2,1.5
2.02E+11,8/18/15 8:40,G816,7090363,70401,1,6
2.02E+11,8/18/15 8:51,G816,7313684,70101,1,2.5
2.02E+11,8/18/15 8:52,G816,7000300,210101,1,2
2.02E+11,8/18/15 8:52,G816,7070969,70401,1,6
2.02E+11,8/18/15 10:04,300,7000300,210101,1,2
2.02E+11,8/18/15 10:45,G816,7000300,210101,1,2
2.02E+11,8/18/15 12:23,G816,7070969,70401,1,6
2.02E+11,8/18/15 13:43,G816,7000126,210301,1,2
2.02E+11,8/18/15 13:43,G816,7071133,70301,1,2
2.02E+11,8/18/15 13:45,G816,7071133,70301,1,2
2.02E+11,8/18/15 16:56,G816,7070891,70401,1,6
2.02E+11,8/18/15 16:56,G816,7071096,70201,1,5
2.02E+11,8/18/15 18:08,G816,7071133,70301,2,2
2.02E+11,8/18/15 18:16,G816,7000300,210101,1,2
2.02E+11,8/18/15 18:16,G816,7070891,70401,3,6
2.02E+11,8/18/15 18:43,G816,7070891,70401,2,6
2.02E+11,8/18/15 18:56,G816,7070969,70401,1,6
2.02E+11,8/18/15 18:56,G816,7071096,70201,2,5
2.02E+11,8/18/15 19:05,G816,7070891,70401,1,6
2.02E+11,8/18/15 19:05,G816,7070891,70401,2,6
2.02E+11,8/18/15 20:43,G816,7090363,70401,1,6
2.02E+11,8/18/15 21:09,G816,7000300,210101,1,2
2.02E+11,8/18/15 21:11,G816,7000300,210101,1,2
2.02E+11,8/18/15 21:34,G816,7000133,210301,2,3
2.02E+11,8/18/15 21:34,G816,7000133,210301,1,3
2.02E+11,8/18/15 22:22,G816,7000133,210301,1,3
2.02E+11,8/18/15 22:22,G816,7308765,210301,1,2.5
2.02E+11,8/18/15 22:47,G816,7308765,210301,2,2.5
2.02E+11,8/19/15 0:28,628,7000034,210101,1,2.5
2.02E+11,8/19/15 0:28,628,7308017,210101,1,3.5
2.02E+11,8/19/15 6:44,300,7000300,210101,1,2
2.02E+11,8/19/15 8:11,G619,7070891,70401,1,6
2.02E+11,8/19/15 8:17,G816,7314599,70101,2,1.5
2.02E+11,8/19/15 8:18,G816,7071133,70301,1,2
2.02E+11,8/19/15 8:18,G816,7314612,70101,2,1.5
2.02E+11,8/19/15 8:19,G816,7090462,70101,1,1
2.02E+11,8/19/15 8:19,G816,7314612,70101,2,1.5
2.02E+11,8/19/15 8:19,G619,30000711,70101,1,1.5
2.02E+11,8/19/15 8:19,G619,30000711,70101,1,1.5
2.02E+11,8/19/15 8:20,G619,30000766,70101,2,1
2.02E+11,8/19/15 10:31,G619,7308765,210301,1,2.5
2.02E+11,8/19/15 10:43,G619,7000416,210301,1,3
2.02E+11,8/19/15 11:03,G619,7000300,210101,1,2
2.02E+11,8/19/15 11:46,G619,7071140,70201,4,2.5
2.02E+11,8/19/15 11:46,G619,7090097,70301,6,3
2.02E+11,8/19/15 12:00,G619,7000300,210101,1,2
2.02E+11,8/19/15 12:09,G816,7071133,70301,1,2
2.02E+11,8/19/15 12:11,G619,7070884,70203,1,2
2.02E+11,8/19/15 12:26,G816,7071096,70201,1,5
2.02E+11,8/19/15 12:26,G816,7071133,70301,1,2
2.02E+11,8/19/15 12:31,G619,7308017,210101,1,3.5
2.02E+11,8/19/15 12:35,G619,15000231,70301,1,2
2.02E+11,8/19/15 12:39,G619,7070969,70401,1,6
2.02E+11,8/19/15 12:39,G619,7071096,70201,1,5
2.02E+11,8/19/15 13:06,G619,7000126,210301,1,2
2.02E+11,8/19/15 13:22,G619,7308017,210101,1,3.5
2.02E+11,8/19/15 14:01,628,7000300,210101,1,2
2.02E+11,8/19/15 16:15,G816,7000126,210301,1,2
2.02E+11,8/19/15 16:15,G816,7000126,210301,1,2
2.02E+11,8/19/15 16:15,G816,7000300,210101,1,2
2.02E+11,8/19/15 16:15,G816,7308017,210101,1,3.5
2.02E+11,8/19/15 16:22,G816,7000126,210301,1,2
2.02E+11,8/19/15 16:22,G816,7000126,210301,1,2
2.02E+11,8/19/15 16:27,G816,7000126,210301,1,2
2.02E+11,8/19/15 16:27,G816,7000126,210301,1,2
2.02E+11,8/19/15 16:27,G816,7000294,210101,1,1.5
2.02E+11,8/19/15 16:27,G816,15000231,70301,1,2
2.02E+11,8/19/15 16:42,G816,7090363,70401,1,6
2.02E+11,8/19/15 17:01,G816,7000126,210301,1,2
2.02E+11,8/19/15 17:03,6666,7070884,70203,1,1.5
2.02E+11,8/19/15 17:03,6666,7090592,70203,1,1.5
2.02E+11,8/19/15 17:12,6666,7090363,70401,1,3.66
2.02E+11,8/19/15 17:30,G816,7071133,70301,2,2
2.02E+11,8/19/15 17:39,G816,7071096,70201,1,5
2.02E+11,8/19/15 17:45,G816,7090363,70401,1,6
2.02E+11,8/19/15 18:02,G619,7000294,210101,1,1.5
2.02E+11,8/19/15 18:06,G816,7070891,70401,1,6
2.02E+11,8/19/15 18:09,G816,7071096,70201,1,5
2.02E+11,8/19/15 18:12,G816,7071096,70201,1,5
2.02E+11,8/19/15 18:15,G816,7000300,210101,1,2
2.02E+11,8/19/15 18:24,G816,7070891,70401,1,6
2.02E+11,8/19/15 18:54,G619,23030206,210101,1,2
2.02E+11,8/19/15 19:00,G619,7000294,210101,1,1.5
2.02E+11,8/19/15 19:02,G619,7090097,70301,1,3
2.02E+11,8/19/15 19:02,G619,7308765,210301,1,2.5
2.02E+11,8/19/15 19:02,G619,15000231,70301,1,2
2.02E+11,8/19/15 19:21,G619,7090097,70301,1,3
2.02E+11,8/19/15 19:44,G619,7071096,70201,1,5
2.02E+11,8/19/15 19:45,G619,15000231,70301,1,2
2.02E+11,8/19/15 19:47,G619,7070891,70401,1,6
2.02E+11,8/19/15 19:47,G619,7071096,70201,1,5
2.02E+11,8/19/15 19:47,G619,7071140,70201,1,2.5
2.02E+11,8/19/15 19:54,G619,7070884,70203,4,2
2.02E+11,8/19/15 21:02,G619,7070884,70203,1,2
2.02E+11,8/19/15 21:51,G619,7308017,210101,1,3.5
2.02E+11,8/19/15 21:51,G619,7308017,210101,1,3.5
2.02E+11,8/19/15 21:57,G619,7071096,70201,1,5
2.02E+11,8/19/15 22:10,G619,7000126,210301,1,2
2.02E+11,8/19/15 22:27,628,7000300,210101,1,2
2.02E+11,8/19/15 22:50,G619,7070891,70401,1,6
2.02E+11,8/19/15 22:51,G619,7070891,70401,1,6
2.02E+11,8/19/15 22:51,G619,7308017,210101,1,3.5
2.02E+11,8/19/15 22:54,G619,7070891,70401,1,6
2.02E+11,8/20/15 0:07,628,21000430,210101,2,3.5
2.02E+11,8/20/15 5:21,300,7000300,210101,1,2
2.02E+11,8/20/15 5:21,300,7308017,210101,1,3
2.02E+11,8/20/15 7:40,G816,7314612,70101,2,1.5
2.02E+11,8/20/15 7:42,G816,7314612,70101,2,1.5
2.02E+11,8/20/15 8:04,G816,7070969,70401,3,6
2.02E+11,8/20/15 8:09,6666,7313684,70101,1,1.83
2.02E+11,8/20/15 8:12,G619,23030206,210101,1,2
2.02E+11,8/20/15 8:13,6666,7090363,70401,1,3.66
2.02E+11,8/20/15 8:14,6666,7070884,70203,2,2
2.02E+11,8/20/15 8:15,6666,7071218,70101,1,3
2.02E+11,8/20/15 8:16,6666,7071218,70101,1,3
2.02E+11,8/20/15 8:23,G816,30000742,70101,1,1.5
2.02E+11,8/20/15 8:24,G816,7070884,70203,2,2
2.02E+11,8/20/15 8:24,G816,7313684,70101,1,2.5
2.02E+11,8/20/15 8:32,G816,7071218,70101,1,3
2.02E+11,8/20/15 8:32,G816,7090509,70101,1,1.5
2.02E+11,8/20/15 8:33,6666,7090493,70101,2,2
2.02E+11,8/20/15 8:35,G816,7000300,210101,1,2
2.02E+11,8/20/15 8:39,6666,30000742,70101,2,1.5
2.02E+11,8/20/15 8:41,6666,7070969,70401,1,6
2.02E+11,8/20/15 8:44,6666,7070884,70203,1,1.5
2.02E+11,8/20/15 8:44,6666,7090592,70203,1,1.5
2.02E+11,8/20/15 8:46,6666,30000711,70101,2,1.5
2.02E+11,8/20/15 8:47,6666,7090509,70101,2,1.5
2.02E+11,8/20/15 8:47,6666,7070891,70401,1,6
2.02E+11,8/20/15 8:48,G816,7000300,210101,1,2
2.02E+11,8/20/15 8:48,G816,7314599,70101,2,1.5
2.02E+11,8/20/15 8:53,6666,7090363,70401,1,3.66
2.02E+11,8/20/15 9:00,G816,7071133,70301,1,2
2.02E+11,8/20/15 9:00,G816,7090509,70101,1,1.5
2.02E+11,8/20/15 9:00,G816,7314612,70101,1,1.5
2.02E+11,8/20/15 9:00,G816,30000742,70101,1,1.5
2.02E+11,8/20/15 9:00,G816,30000742,70101,1,1.5
2.02E+11,8/20/15 9:01,6666,7070891,70401,1,6
2.02E+11,8/20/15 9:02,6666,7070969,70401,3,6
2.02E+11,8/20/15 9:04,6666,7070891,70401,1,6
2.02E+11,8/20/15 9:10,G619,7070891,70401,2,6
2.02E+11,8/20/15 9:10,G619,15000231,70301,2,2
2.02E+11,8/20/15 9:20,G619,7071218,70101,1,3
2.02E+11,8/20/15 9:20,G619,7000294,210101,3,1.5
2.02E+11,8/20/15 9:20,G619,7070891,70401,2,6
2.02E+11,8/20/15 9:20,G619,7070969,70401,2,6
2.02E+11,8/20/15 9:27,G619,7070884,70203,1,2
2.02E+11,8/20/15 9:27,G619,15000231,70301,1,2
2.02E+11,8/20/15 9:32,G816,7000294,210101,1,1.5
2.02E+11,8/20/15 9:32,G816,7071096,70201,1,5
2.02E+11,8/20/15 9:39,G816,7070969,70401,1,6
2.02E+11,8/20/15 9:41,G816,7000300,210101,1,2
2.02E+11,8/20/15 9:41,G816,7070891,70401,1,6
2.02E+11,8/20/15 9:41,G816,7000126,210301,2,2
2.02E+11,8/20/15 9:41,G816,7000300,210101,1,2
2.02E+11,8/20/15 9:41,G816,7314612,70101,3,1.5
2.02E+11,8/20/15 9:42,G816,7090363,70401,1,6
2.02E+11,8/20/15 9:44,G816,7070884,70203,1,2
2.02E+11,8/20/15 9:44,G816,7070969,70401,1,6
2.02E+11,8/20/15 9:44,G816,7071096,70201,1,5
2.02E+11,8/20/15 10:05,G619,7000300,210101,1,2
2.02E+11,8/20/15 10:05,G619,7071096,70201,1,5
2.02E+11,8/20/15 10:05,G619,30000759,70101,1,1.5
2.02E+11,8/20/15 10:08,G619,7308017,210101,1,3.5
2.02E+11,8/20/15 10:08,G619,7000294,210101,1,1.5
2.02E+11,8/20/15 10:08,G619,7000133,210301,1,3
2.02E+11,8/20/15 10:08,G619,7308017,210101,1,3.5
2.02E+11,8/20/15 10:11,G619,30000742,70101,1,1.5
2.02E+11,8/20/15 10:11,G619,30000759,70101,1,1.5
2.02E+11,8/20/15 10:18,G816,7070969,70401,2,6
2.02E+11,8/20/15 10:27,G816,7000300,210101,1,2
2.02E+11,8/20/15 10:27,G816,7090363,70401,1,6
2.02E+11,8/20/15 10:34,G816,7308765,210301,1,2.5
2.02E+11,8/20/15 11:43,G619,7071096,70201,1,5
2.02E+11,8/20/15 12:22,G816,7070891,70401,1,6
2.02E+11,8/20/15 12:22,G816,7071133,70301,1,2
2.02E+11,8/20/15 13:10,G816,7000300,210101,1,2
2.02E+11,8/20/15 15:09,G619,7090097,70301,1,3
2.02E+11,8/20/15 15:11,G816,7070884,70203,1,2
2.02E+11,8/20/15 15:11,G816,7071096,70201,1,5
2.02E+11,8/20/15 15:12,G619,7071096,70201,1,5
2.02E+11,8/20/15 15:12,G619,15000231,70301,1,2
2.02E+11,8/20/15 15:25,300,7000126,210301,1,2
2.02E+11,8/20/15 15:32,G816,7070884,70203,1,2
2.02E+11,8/20/15 15:32,G816,7070969,70401,1,6
2.02E+11,8/20/15 15:51,G816,7070969,70401,1,6
2.02E+11,8/20/15 16:01,G816,7308765,210301,1,2.5
2.02E+11,8/20/15 16:02,G816,7070969,70401,1,6
2.02E+11,8/20/15 17:23,G619,7070884,70203,1,2
2.02E+11,8/20/15 17:23,G619,7070891,70401,1,6
2.02E+11,8/20/15 17:23,G619,15000231,70301,1,2
2.02E+11,8/20/15 17:36,G619,7071096,70201,1,5
2.02E+11,8/20/15 17:40,G816,7070884,70203,1,2
2.02E+11,8/20/15 17:40,G816,15000231,70301,1,2
2.02E+11,8/20/15 17:54,6666,7070969,70401,1,6
2.02E+11,8/20/15 18:20,G816,7070891,70401,2,6
2.02E+11,8/20/15 18:20,G816,7071096,70201,1,5
2.02E+11,8/20/15 18:21,G816,7070884,70203,1,2
2.02E+11,8/20/15 18:21,G816,15000231,70301,1,2
2.02E+11,8/20/15 18:56,G816,7000300,210101,1,2
2.02E+11,8/20/15 20:34,G619,7070884,70203,1,2
2.02E+11,8/20/15 20:34,G619,7070884,70203,1,2
2.02E+11,8/20/15 20:34,G619,7070884,70203,1,2
2.02E+11,8/20/15 20:34,G619,7070884,70203,1,2
2.02E+11,8/20/15 20:58,G816,7000126,210301,1,2
2.02E+11,8/20/15 20:58,G816,7000300,210101,1,2
2.02E+11,8/20/15 21:01,G619,7308017,210101,1,3.5
2.02E+11,8/20/15 22:13,G619,21000430,210101,1,3.5
2.02E+11,8/20/15 22:46,G619,7308765,210301,1,2.5
2.02E+11,8/21/15 0:21,628,7308017,210101,1,3.5
2.02E+11,8/21/15 0:21,628,7000300,210101,2,2
2.02E+11,8/21/15 1:03,G619,7070891,70401,1,6
2.02E+11,8/21/15 1:04,G619,7308017,210101,8,3.5
2.02E+11,8/21/15 3:09,628,7308765,210301,1,2.5
2.02E+11,8/21/15 3:36,628,7000034,210101,1,2.5
2.02E+11,8/21/15 7:58,G816,7314599,70101,2,1.5
2.02E+11,8/21/15 8:25,G816,7313684,70101,1,2.5
2.02E+11,8/21/15 8:25,G816,7314612,70101,2,1.5
2.02E+11,8/21/15 8:26,G816,7090509,70101,1,1.5
2.02E+11,8/21/15 8:26,G816,7313684,70101,1,2.5
2.02E+11,8/21/15 8:50,G816,7000300,210101,1,2
2.02E+11,8/21/15 8:50,G816,7070969,70401,1,6
2.02E+11,8/21/15 8:51,G816,7314599,70101,1,1.5
2.02E+11,8/21/15 9:57,6666,7070891,70401,1,6
2.02E+11,8/21/15 10:11,G619,7000133,210301,1,3
2.02E+11,8/21/15 10:23,6666,7000126,210301,1,2
2.02E+11,8/21/15 10:24,6666,7000126,210301,1,2
2.02E+11,8/21/15 10:24,6666,7070884,70203,2,2
2.02E+11,8/21/15 10:28,G816,7070884,70203,1,2
2.02E+11,8/21/15 10:28,G816,7070969,70401,1,6
2.02E+11,8/21/15 10:29,G619,7000423,210301,1,1.5
2.02E+11,8/21/15 10:30,300,7000300,210101,6,2
2.02E+11,8/21/15 10:35,G619,7308017,210101,1,3.5
2.02E+11,8/21/15 10:39,G816,7000300,210101,1,2
2.02E+11,8/21/15 10:39,G816,7070884,70203,1,2
2.02E+11,8/21/15 10:53,6666,7070884,70203,1,2
2.02E+11,8/21/15 10:55,G816,7308765,210301,2,2.5
2.02E+11,8/21/15 11:16,G816,7000133,210301,8,3
2.02E+11,8/21/15 11:16,G816,7000300,210101,10,2
2.02E+11,8/21/15 11:38,6666,7070884,70203,1,2
2.02E+11,8/21/15 11:48,G816,7000300,210101,2,2
2.02E+11,8/21/15 12:10,G816,7070884,70203,1,2
2.02E+11,8/21/15 12:10,G816,7070884,70203,1,2
2.02E+11,8/21/15 12:10,G816,7070969,70401,1,6
2.02E+11,8/21/15 12:10,G816,7090363,70401,1,6
2.02E+11,8/21/15 12:10,G816,15000231,70301,1,2
2.02E+11,8/21/15 12:10,G816,15000231,70301,1,2
2.02E+11,8/21/15 12:12,6666,7070884,70203,1,2
2.02E+11,8/21/15 12:12,6666,7071096,70201,1,5
2.02E+11,8/21/15 12:12,6666,7071102,70201,1,5.5
2.02E+11,8/21/15 12:14,6666,7070969,70401,3,6.01
2.02E+11,8/21/15 12:16,6666,7090363,70401,1,3.66
2.02E+11,8/21/15 12:17,6666,7070891,70401,1,6
2.02E+11,8/21/15 12:19,6666,7070884,70203,1,2
2.02E+11,8/21/15 12:19,6666,7090097,70301,1,3
2.02E+11,8/21/15 12:21,6666,15000231,70301,1,2
2.02E+11,8/21/15 12:21,6666,7070969,70401,1,6
2.02E+11,8/21/15 12:25,6666,7071096,70201,1,5
2.02E+11,8/21/15 12:26,6666,7070891,70401,1,6
2.02E+11,8/21/15 12:30,6666,7000294,210101,1,1.5
2.02E+11,8/21/15 12:30,6666,7070884,70203,2,2
2.02E+11,8/21/15 12:30,6666,7071096,70201,1,5
2.02E+11,8/21/15 12:30,6666,7071102,70201,1,5.5
2.02E+11,8/21/15 12:31,6666,7090097,70301,1,3
2.02E+11,8/21/15 12:41,G619,7070969,70401,1,6
2.02E+11,8/21/15 12:49,6666,7070969,70401,1,6
2.02E+11,8/21/15 12:49,6666,7071096,70201,1,5
2.02E+11,8/21/15 12:52,6666,7000300,210101,1,2
2.02E+11,8/21/15 12:59,G816,7070969,70401,1,6
2.02E+11,8/21/15 13:02,6666,7070884,70203,2,2
2.02E+11,8/21/15 13:02,6666,7070884,70203,1,1.5
2.02E+11,8/21/15 13:02,6666,7090363,70401,1,3.66
2.02E+11,8/21/15 13:02,6666,7090592,70203,1,1.5
2.02E+11,8/21/15 13:32,6666,7071096,70201,1,5
2.02E+11,8/21/15 13:33,6666,7070891,70401,1,6
2.02E+11,8/21/15 13:40,6666,7070884,70203,2,2
2.02E+11,8/21/15 13:40,6666,7090097,70301,1,3
2.02E+11,8/21/15 13:49,6666,7070884,70203,1,2
2.02E+11,8/21/15 13:49,6666,7090097,70301,1,3
2.02E+11,8/21/15 13:53,6666,7070891,70401,1,6
2.02E+11,8/21/15 13:53,G619,7308017,210101,3,3.5
2.02E+11,8/21/15 14:03,628,7308017,210101,1,3.5
2.02E+11,8/21/15 14:03,628,7308765,210301,1,2.5
2.02E+11,8/21/15 14:26,G816,7090363,70401,1,6
2.02E+11,8/21/15 15:15,6666,7090363,70401,2,3.66
2.02E+11,8/21/15 15:27,G619,15000231,70301,1,2
2.02E+11,8/21/15 15:28,G619,7071096,70201,1,5
2.02E+11,8/21/15 15:29,G619,21000362,210301,2,3
2.02E+11,8/21/15 15:29,G619,21000430,210101,2,3.5
2.02E+11,8/21/15 15:53,G619,7070891,70401,1,6
2.02E+11,8/21/15 16:00,6666,7090097,70301,1,3
2.02E+11,8/21/15 16:03,6666,7308765,210301,1,2.5
